,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
24,7.288694421884741e-07,1.1116290503852604e-06,9.910996052902478e-07,7.833097917660267e-07,1.1276725859880406e-06,1.6821173478313392e-06,1.9410248575516755e-06,2.107795606533597e-06,1.9533936448651527e-06,1.9299746887071622e-06,2.2484434594728046e-06,2.4362291854499324e-06,2.407859302127335e-06,2.2631034513956816e-06,2.142186931012879e-06,2.0976750260391178e-06,1.9192404208409037e-06,1.559211300286083e-06,1.472700771631218e-06,2.043497743715933e-06,2.7802234901699897e-06,2.783934919813265e-06,2.1732471237663863e-06,1.4821246019260397e-06,6.910469647064516e-07
25,6.320253947797427e-07,1.016301247039333e-06,9.332884306567399e-07,7.11570324850873e-07,8.700475410580239e-07,1.2741512869743294e-06,1.5719213720137822e-06,1.6924903429219354e-06,1.6304903116531892e-06,1.786568332048664e-06,2.103698461663357e-06,2.124786285844021e-06,1.9461828261640316e-06,1.9779817166793506e-06,2.1343598865842967e-06,2.4103334844061476e-06,2.2671067150563236e-06,1.626980832418961e-06,1.2932482108773744e-06,1.6905748722119222e-06,2.61039752397068e-06,2.9032793645660542e-06,2.4089330705105197e-06,1.742032309355958e-06,8.964338604415364e-07
26,5.409210186503201e-07,9.729982338258936e-07,1.002132838182232e-06,8.564365763889111e-07,8.923155094924913e-07,1.0198420849432668e-06,1.2408089723794e-06,1.4470975208042658e-06,1.5374532595813001e-06,1.7423130373430934e-06,1.8898572825283442e-06,1.688750859520034e-06,1.4382143243520827e-06,1.418204492061586e-06,1.5314510563983164e-06,1.9684287721909706e-06,2.048340996130426e-06,1.6507965452971025e-06,1.4643606420651674e-06,1.593756121048073e-06,2.2111804860612136e-06,2.566091343739266e-06,2.2324081664790274e-06,1.6905313316151672e-06,9.832729795567523e-07
27,5.130934016917527e-07,1.0117017317407064e-06,1.230408097053443e-06,1.1880393034017874e-06,1.1004411488720306e-06,9.709267894316609e-07,1.1086183717344692e-06,1.468433331667273e-06,1.717003294086347e-06,1.8758865950636548e-06,1.815683284586624e-06,1.5356575573271451e-06,1.2976846994783085e-06,1.0864871794308908e-06,1.0177348329795336e-06,1.2955315140317488e-06,1.4641854563108842e-06,1.54555107712075e-06,1.673771704261339e-06,1.5589844137681188e-06,1.6740140518337932e-06,1.947299404376648e-06,1.941608725098204e-06,1.7065699333397324e-06,1.0958571227990814e-06
28,5.410142890733535e-07,1.0339865540876295e-06,1.3154219626821584e-06,1.3300591427411003e-06,1.256108856371441e-06,1.0708887530697466e-06,1.0629014206987229e-06,1.2990567613355484e-06,1.6225821712582764e-06,1.8522211029197729e-06,1.789120079546163e-06,1.6912922715759443e-06,1.592316398659378e-06,1.261393778530528e-06,1.0228346995080774e-06,1.0649049680631003e-06,1.1536706559405967e-06,1.3281041142615108e-06,1.4524536201064553e-06,1.3380153636055988e-06,1.4187914977979847e-06,1.6315224886005074e-06,1.7080115307277882e-06,1.6216079461024494e-06,1.0431498259474434e-06
29,6.288894891930006e-07,9.930799959132458e-07,1.0857734903565668e-06,1.0538623078888467e-06,1.0938361151916133e-06,1.1424411186826863e-06,1.2888485339242102e-06,1.4079617000113846e-06,1.5690442685793032e-06,1.7287282160688468e-06,1.7274452818007687e-06,1.9009409989869862e-06,1.9769556836244477e-06,1.5234725702054105e-06,1.048116076839988e-06,9.491264938509136e-07,1.0315407498799606e-06,1.117821468680655e-06,1.1613741631100327e-06,1.1981799994041076e-06,1.3059466755219359e-06,1.279105914742676e-06,1.1643872305504885e-06,1.1086744955600165e-06,7.174303740825791e-07
30,7.295261337703075e-07,1.0460946682377837e-06,9.013749325935223e-07,7.166774395789415e-07,8.66611265019229e-07,1.2848305160459906e-06,1.712440484052349e-06,1.7025719951747829e-06,1.531542709468852e-06,1.4974280769255366e-06,1.4410489213963961e-06,1.7459548391086793e-06,2.0083179983565625e-06,1.5959406405470154e-06,9.854356835024744e-07,7.987730839033655e-07,9.684495423204021e-07,1.1682033165860486e-06,1.2815392443337365e-06,1.360170679932596e-06,1.2906625683919807e-06,9.848684990136932e-07,7.210196335489578e-07,6.375705797576507e-07,4.069539188722683e-07
31,7.812125590225417e-07,1.210652477397581e-06,1.0313832047267763e-06,7.225606628398575e-07,9.000551144129396e-07,1.4674716550625645e-06,1.814531956819339e-06,1.6298611358180625e-06,1.406596889425604e-06,1.3585853743382517e-06,1.2399749390952559e-06,1.492685230800383e-06,1.8565203652063953e-06,1.6271727663842764e-06,1.103240884261222e-06,9.849130889744368e-07,1.2466464653600391e-06,1.50881513850973e-06,1.570489119287752e-06,1.4308101443497972e-06,1.1482585933459595e-06,8.08281520888403e-07,5.786686684141755e-07,4.877926113442005e-07,3.1728681261019807e-07
32,7.360270323509364e-07,1.247959107402403e-06,1.2115526441751858e-06,9.313922163228858e-07,1.062837360921316e-06,1.4627876057877532e-06,1.4668875020766693e-06,1.2413880447413342e-06,1.2629961643344879e-06,1.3373832936374016e-06,1.3327277469048493e-06,1.595265933415254e-06,1.848369617168409e-06,1.6241229219411712e-06,1.3987841300951e-06,1.5565608796976262e-06,1.666623011910477e-06,1.6468801040928895e-06,1.510212883964247e-06,1.158740189392413e-06,8.759983099260933e-07,7.1433552482334e-07,5.5284907176117e-07,4.700537388797367e-07,3.383238146196785e-07
33,6.202162988613985e-07,1.1149798725691078e-06,1.1209332614998134e-06,9.942755060051002e-07,1.3539857893816035e-06,1.769271405781499e-06,1.5302669420992084e-06,1.1214243558737328e-06,1.088491053101081e-06,1.1941650142368538e-06,1.4566742826823444e-06,1.8732567630281961e-06,1.8614761486674882e-06,1.4138532904872605e-06,1.3852725362580437e-06,1.7603933643675189e-06,1.6817785115502682e-06,1.3503577294530198e-06,1.0261278012783235e-06,7.284936815823942e-07,6.993616074794272e-07,7.14731481181793e-07,6.23819921775422e-07,5.481443349825844e-07,3.806642700177564e-07
34,5.348232248589589e-07,9.716620329756499e-07,9.761238438457114e-07,9.821269456373467e-07,1.6629651820108938e-06,2.463645640604236e-06,2.2758294563580273e-06,1.5215605338318163e-06,1.1402418013726416e-06,1.149017597376488e-06,1.4876428669752109e-06,1.8694732503964966e-06,1.6525090630859226e-06,1.0908797941258083e-06,1.0373735185827473e-06,1.4328947338782621e-06,1.3819115142705725e-06,9.640955580627766e-07,5.819375723846568e-07,4.317085476076192e-07,5.452121275338166e-07,6.319315817885192e-07,6.960689824357172e-07,7.272633723271841e-07,5.087059069817115e-07
35,5.673685310622864e-07,1.1366108724320506e-06,1.4434654590144334e-06,1.3671732308627904e-06,1.671978106781381e-06,2.449922121109097e-06,2.5055780350185774e-06,1.9252318129477426e-06,1.5262445427342112e-06,1.5053969696596997e-06,1.6496165290025735e-06,1.6059115218011101e-06,1.258997028823031e-06,8.747483184384524e-07,8.792329728608736e-07,1.2328241689403735e-06,1.1817021398140093e-06,7.156760937125418e-07,3.255799018734867e-07,2.516607126482799e-07,3.858975400564123e-07,5.327068631672277e-07,7.550173306389823e-07,9.186541094673231e-07,6.699862269549918e-07
36,8.581898688656091e-07,1.8219988427076242e-06,2.555155608414189e-06,2.235124025948144e-06,1.655061121954732e-06,1.7921998088455465e-06,1.93512255936633e-06,1.8034809343162845e-06,1.6656777160978603e-06,1.7150931471172242e-06,1.7508612137963463e-06,1.4375550661644073e-06,1.0507898945196676e-06,8.820151472540241e-07,1.008417867465541e-06,1.2515032927631446e-06,1.1246467662768602e-06,6.229884766337511e-07,2.1350585385126168e-07,1.5426733656612092e-07,3.260344724265758e-07,5.323875364807707e-07,8.223592582185607e-07,1.047768770258615e-06,7.55112001431092e-07
37,1.1274523909246217e-06,2.2409279555104702e-06,2.9853779420199964e-06,2.717962748518018e-06,1.9976637408623906e-06,1.6124460549449555e-06,1.46801892195695e-06,1.5343065435076135e-06,1.7879762739269705e-06,1.8692804931009592e-06,1.6402024307391077e-06,1.2640199842797747e-06,1.0322922356877335e-06,1.10985796360874e-06,1.2577728047198237e-06,1.174429796676778e-06,9.435432065940775e-07,5.417397743941264e-07,2.0251153168866378e-07,1.798518488401256e-07,4.063603920304092e-07,6.285322620528817e-07,8.914576317448841e-07,1.0795387032095745e-06,7.167886113692991e-07
38,1.1903450046720167e-06,2.1914914672711096e-06,2.688488181808237e-06,2.6650993102786026e-06,2.4465819887568035e-06,1.982536949772791e-06,1.5493367199969271e-06,1.6549059002646826e-06,2.180153640395584e-06,2.2899139138923194e-06,1.8365549877494628e-06,1.4696814669356887e-06,1.281611880029729e-06,1.3113100619407608e-06,1.381493810497035e-06,1.154427985698963e-06,8.541056145695896e-07,5.567973702910165e-07,3.6894918027928134e-07,4.16116366880154e-07,7.218163604298323e-07,9.601650034365683e-07,1.1239970999510837e-06,1.1787615150165746e-06,7.205881698277362e-07
39,1.2132720555895553e-06,2.269514103580498e-06,2.6466821399579842e-06,2.5157644012097686e-06,2.5026774062553273e-06,2.2799532944877694e-06,1.9442350676216047e-06,1.9675842959649098e-06,2.3127073753593546e-06,2.4474456526011017e-06,2.1647365192085592e-06,1.8307741607535184e-06,1.4395851125831654e-06,1.2440491578206394e-06,1.23206675404829e-06,1.1358220363692031e-06,9.115032862780267e-07,7.429075126213542e-07,7.766283968294867e-07,8.256492075680392e-07,1.0369688302319388e-06,1.2479443236393247e-06,1.3675436612497008e-06,1.3749122271115476e-06,8.489736400612685e-07
40,1.2172146924303068e-06,2.2917307069572923e-06,2.643522093664188e-06,2.3680491264739714e-06,2.2596686166477894e-06,2.313217606219591e-06,2.2076715863877663e-06,2.0403508691902855e-06,2.0469726646886463e-06,2.1616519285147827e-06,2.091420629146425e-06,1.7450302097494056e-06,1.290932092361067e-06,1.1330034482043243e-06,1.1044112817639283e-06,1.159737151007476e-06,1.128179599250899e-06,1.0671892048978286e-06,1.2143588465398842e-06,1.2171111898169027e-06,1.2452743723880154e-06,1.3522219879531242e-06,1.3776982186728034e-06,1.4284081155437776e-06,9.604348657092663e-07
41,1.1269391968364339e-06,1.8357074951129868e-06,2.0059379925218632e-06,1.912781878084585e-06,1.8377520666334438e-06,2.0380889838257715e-06,2.0493864725671837e-06,1.6929120162563517e-06,1.5116976772160648e-06,1.658029962637471e-06,1.7408875163221272e-06,1.5113033660204975e-06,1.2468127715697562e-06,1.218065485451945e-06,1.1601299024954708e-06,1.2557160413860731e-06,1.4494972425729757e-06,1.4157114787560804e-06,1.3695079332531877e-06,1.315592991652838e-06,1.3287118633040764e-06,1.4429643148951325e-06,1.3478206662090139e-06,1.2783207926258889e-06,8.962911633941886e-07
42,8.876334460642273e-07,1.2678272379040232e-06,1.3002584898957995e-06,1.3793607348318863e-06,1.3918737253092287e-06,1.64819010172206e-06,1.6778952198252724e-06,1.2866450654290846e-06,1.15998715091707e-06,1.4394386538973483e-06,1.6393921594362738e-06,1.5159956595168716e-06,1.4514772959730025e-06,1.4588689064097835e-06,1.2544166248561758e-06,1.2302987480285152e-06,1.4967894754605685e-06,1.4857463345395146e-06,1.340598342319487e-06,1.2683945949498501e-06,1.1899406238305574e-06,1.3018895548317984e-06,1.3953010283763684e-06,1.321941428535305e-06,8.825094829630931e-07
43,7.556430118438221e-07,1.1060494885678103e-06,1.1212126005752223e-06,1.0879618875086714e-06,1.0375148385995037e-06,1.2956482808153227e-06,1.3883428747070233e-06,1.1641840325168598e-06,1.1786509156811388e-06,1.5211881252655217e-06,1.7049253058465397e-06,1.554886282557859e-06,1.5193730738708463e-06,1.5245143107992006e-06,1.4059522403661983e-06,1.4425729937354469e-06,1.6003856799358289e-06,1.4817454773723096e-06,1.3757971477762758e-06,1.337411806099415e-06,1.1312371847899184e-06,1.263388599929079e-06,1.720189881816311e-06,1.7492347934411585e-06,1.0897963234999142e-06
44,9.554639610255256e-07,1.361250703370564e-06,1.2457038070098804e-06,9.68640179869361e-07,7.536706627629591e-07,8.831769268080818e-07,1.1432257650236713e-06,1.247016995209124e-06,1.2862553762308224e-06,1.6248058057136133e-06,1.84587884431257e-06,1.5225548180572127e-06,1.2661486390277088e-06,1.373708430959556e-06,1.7201879916764194e-06,2.0803291284863087e-06,2.1447369979795883e-06,1.7502073234192745e-06,1.4993579995118885e-06,1.5109410049582796e-06,1.3593158057286214e-06,1.4704709246456787e-06,1.9368773759872108e-06,1.9585900109095886e-06,1.192683499250636e-06
45,1.051141195360705e-06,1.4779232138208403e-06,1.2916522633048385e-06,9.924831553211682e-07,7.376301070513154e-07,8.16564391374869e-07,1.2403138922768248e-06,1.478887919097123e-06,1.4566081657383758e-06,1.7466585436320126e-06,1.898694681076543e-06,1.324841725828615e-06,8.686606767002951e-07,1.1330989615115422e-06,1.8629160888733417e-06,2.462105707657804e-06,2.479884503929395e-06,1.8966586002625708e-06,1.5422385869027733e-06,1.6328535340194236e-06,1.6209991175252965e-06,1.6015418628318699e-06,1.8078996760399537e-06,1.7968410608532863e-06,1.1343536873607428e-06
46,8.160509215942199e-07,1.2657331556235417e-06,1.3012345323007905e-06,1.236992574248239e-06,1.1435710207918725e-06,1.4329281646963178e-06,1.872865850749781e-06,1.7339926135795338e-06,1.5319343043363147e-06,1.6606946209025403e-06,1.5458920799178672e-06,9.574431255215514e-07,5.815148677276096e-07,8.581626607603934e-07,1.5403849829391176e-06,2.0279517716049907e-06,2.022433753040013e-06,1.6907014732757602e-06,1.4947719574000487e-06,1.5128884905088088e-06,1.598945822683403e-06,1.678053267620768e-06,1.780491684023202e-06,1.6836523784007024e-06,1.081145145331725e-06
47,5.770416179070212e-07,1.0692659212592713e-06,1.3736091167347646e-06,1.5681039115434936e-06,1.7204575197128969e-06,2.0627633720457737e-06,2.1792371192624543e-06,1.6530737306815908e-06,1.5127151436762683e-06,1.7026485537390916e-06,1.3629540626177332e-06,8.212129376289785e-07,5.944689749007924e-07,7.458667753274717e-07,1.0987652741216026e-06,1.2410457443022207e-06,1.2203475555010448e-06,1.296478238109693e-06,1.2997949338712235e-06,1.2252771824532416e-06,1.4754152371841918e-06,1.8850336977731413e-06,1.9689858782425724e-06,1.6617198212347847e-06,9.61319225921518e-07
48,6.355837147449688e-07,1.1802550288427403e-06,1.3580052993581505e-06,1.442631879509628e-06,1.6124695117011024e-06,1.694583163077788e-06,1.4953380291804145e-06,1.0827383873526931e-06,1.1661357482975494e-06,1.5478765707318093e-06,1.390954221558082e-06,1.0027634199141168e-06,8.639708224376814e-07,8.990023271373308e-07,8.824275697718845e-07,7.032634243743302e-07,6.747928556738111e-07,9.277458535562899e-07,1.019720722087485e-06,9.427668953267009e-07,1.248960914956531e-06,1.7106995900893327e-06,1.6657561395503466e-06,1.3140302332064367e-06,7.181175842024216e-07
49,5.920763361759121e-07,1.0232358464225706e-06,9.434649928039692e-07,7.714283749027078e-07,8.046243547283882e-07,7.885291432492843e-07,6.351423547582241e-07,4.683376173552279e-07,5.377792706825076e-07,8.185494637112693e-07,9.120799770684108e-07,8.037703156124815e-07,7.692690464774626e-07,7.672495697556315e-07,5.730780387583223e-07,3.088526624354037e-07,2.9297688507786504e-07,5.221605998008641e-07,6.52204092694714e-07,5.983655236430784e-07,7.506877994408498e-07,9.454651903968871e-07,7.989769153133284e-07,5.988150253919635e-07,3.315762176932653e-07
